date,original_value,rolling_7d_mean,rolling_7d_std,rolling_30d_mean,rolling_30d_min,rolling_30d_max,ewm_span_7,expanding_mean
2023-02-28,99.09331278045003,99.05707958056436,0.04917087845394175,98.99193237403652,98.83855348021208,99.1389380816971,99.06322745178106,98.88344129732653
2023-03-01,99.14617967615015,99.07468053764556,0.05644121203304184,99.0006918837887,98.83855348021208,99.14617967615015,99.0839655085347,98.88782027030693
2023-03-02,99.04668845141258,99.08082122882372,0.04932129181966965,99.00762971616204,98.88093586949931,99.14617967615015,99.07464624403126,98.8904246667185
2023-03-03,99.02083815282002,99.08077586623945,0.04938541881389076,99.01150281293567,98.88093586949931,99.14617967615015,99.06119422098713,98.89252811004272
2023-03-04,99.17668791797523,99.08616869999345,0.05808932391653067,99.02065361353388,98.88093586949931,99.17668791797523,99.09006764562264,98.8970385831845
2023-03-05,99.0603266103925,99.0827887026484,0.05891985890869033,99.02488265894847,98.88093586949931,99.17668791797523,99.08263238674007,98.89958995860962
2023-03-06,99.1112486510527,99.0936117486076,0.055650515304951645,99.03082357442685,98.88093586949931,99.17668791797523,99.08978645287237,98.90284624618567
2023-03-07,99.14124163824776,99.10045872829299,0.05848394111738552,99.03950043338513,98.92229204437459,99.17668791797523,99.10265024928924,98.90645829758056
2023-03-08,99.14459605587926,99.10023249682573,0.05828031194221811,99.04635910472946,98.92229204437459,99.17668791797523,99.11313670098139,98.91001259248053
2023-03-09,99.09505378666829,99.10714183043368,0.053549432869455696,99.05006669234886,98.92229204437459,99.17668791797523,99.10861597238868,98.9127337865127
2023-03-10,99.12307900426813,99.12174766635484,0.037677593260323675,99.05675959101198,98.9580641945799,99.17668791797523,99.1122317303672,98.91578226792944
2023-03-11,99.11206053172263,99.11251518260448,0.028856958257367737,99.06189280225007,98.96211256373707,99.17668791797523,99.11218893070598,98.9185862431265
2023-03-12,99.08863184976774,99.11655878822951,0.02132547589119399,99.0640010705235,98.96211256373707,99.17668791797523,99.10629966046348,98.92098125167074
2023-03-13,99.15677779383647,99.12306295148433,0.025890466101046623,99.06876453535988,98.96211256373707,99.17668791797523,99.11891919381948,98.92425620364526
2023-03-14,99.15643547148133,99.12523349908913,0.02820218345492521,99.07436500178237,98.96211256373707,99.17668791797523,99.12829826324204,98.92743674156083
2023-03-15,99.09801415816806,99.11857894227322,0.028367178627082885,99.07760902828646,98.96211256373707,99.17668791797523,99.12072723696924,98.92974184178524
2023-03-16,99.12296552111691,99.12256633290875,0.02640295147238738,99.08072781660923,98.96211256373707,99.17668791797523,99.1212868080064,98.93231815750968
2023-03-17,99.17794121562514,99.13040379167406,0.03371159435409133,99.08502734143384,98.96211256373707,99.17794121562514,99.13545040991562,98.9355500398533
2023-03-18,99.1635080700033,99.13775343999984,0.03464131999947349,99.08887161566147,98.96211256373707,99.17794121562514,99.14246482493922,98.93851053375136
2023-03-19,99.11634035922613,99.14171179849392,0.02925757877700181,99.09401254217777,99.00370361316553,99.17794121562514,99.13593370850978,98.94079040330872
2023-03-20,99.13562280566669,99.1386896573268,0.028525409002923045,99.0970769340257,99.00370361316553,99.17794121562514,99.135855982799,98.94325663624996
2023-03-21,99.22012392679079,99.14778800808529,0.042070100566716166,99.10348947372515,99.00370361316553,99.22012392679079,99.15692296879907,98.94671747738172
2023-03-22,99.19099552008478,99.16107105978769,0.03823989385024943,99.10802137337133,99.00370361316553,99.22012392679079,99.16544110662115,98.9497332556867
2023-03-23,99.16232427905351,99.1666937394929,0.03440439332831678,99.11224128371204,99.00370361316553,99.22012392679079,99.1646618997292,98.95232582914238
2023-03-24,99.16007319658958,99.16414116534496,0.03409225255895403,99.11681129104562,99.00370361316553,99.22012392679079,99.16351472394425,98.95482880947307
2023-03-25,99.17405964691181,99.16564853347475,0.03429227430824379,99.12248982550382,99.02083815282002,99.22012392679079,99.16615095468623,98.95743870039496
2023-03-26,99.1997661809111,99.17756650800119,0.02826721146654646,99.12844350850385,99.02083815282002,99.22012392679079,99.17455476124265,98.96028961193045
2023-03-27,99.19940909002136,99.18667883433754,0.02210126033181822,99.13045920878133,99.02083815282002,99.22012392679079,99.18076834343744,98.96307007097802
2023-03-28,99.18993171775558,99.18236566161825,0.016795719090031094,99.1339907129796,99.02083815282002,99.22012392679079,99.18305918701701,98.9656776761134
2023-03-29,99.17170375026491,99.17960969450111,0.016726284164980714,99.13853126034381,99.02083815282002,99.22012392679079,99.18022032782896,98.96801888150148
2023-03-30,99.17559258020373,99.18150516609401,0.015115187858420014,99.1412739203356,99.02083815282002,99.22012392679079,99.17906339092264,98.97035117025095
2023-03-31,99.12342585331913,99.17626983134109,0.026117776735743847,99.14051545957457,99.02083815282002,99.22012392679079,99.16515400652168,98.97205200006282
2023-04-01,99.10399981644237,99.16626128413118,0.0378807395809234,99.1424258384089,99.02083815282002,99.22012392679079,99.14986545900177,98.97350197606697
2023-04-02,99.09393154548928,99.15114205049947,0.04304760347895849,99.1448622848312,99.0603266103925,99.22012392679079,99.13588198062361,98.97481099312593
2023-04-03,99.15381405923641,99.14462847467306,0.03763646907776179,99.14409982287323,99.0603266103925,99.22012392679079,99.14036500027682,98.97673575727765
2023-04-04,99.13166757485901,99.13630502568785,0.03196264824493073,99.14647785502213,99.08863184976774,99.22012392679079,99.13819064392236,98.97838396810297
2023-04-05,99.12278753303028,99.12931699465432,0.02804012053872996,99.14686248442139,99.08863184976774,99.22012392679079,99.13433986619934,98.97990400562853
2023-04-06,99.27460334298529,99.14346138933739,0.06094223500676096,99.1513078745793,99.08863184976774,99.27460334298529,99.16940573539587,98.98297379039265
2023-04-07,99.16777205301001,99.14979656072181,0.06081718635261482,99.152080407817,99.08863184976774,99.27460334298529,99.16899731479941,98.98487892712069
2023-04-08,99.17593190863784,99.16007257389258,0.05779117642049147,99.15477634521598,99.08863184976774,99.27460334298529,99.17073096325902,98.98682844734024
2023-04-09,99.20337775260231,99.1757077463373,0.05136213419694493,99.15745297016045,99.08863184976774,99.27460334298529,99.17889266059485,98.98901581406005
2023-04-10,99.12311369860483,99.1713219805328,0.05474268399484922,99.15782140905652,99.08863184976774,99.27460334298529,99.16494792009735,98.99035679290552
2023-04-11,99.16882085627108,99.17662959216308,0.05198903289872074,99.16049437593998,99.09393154548928,99.27460334298529,99.16591615414079,98.99212376382991
2023-04-12,99.15193201400102,99.1807930894446,0.047970159680409394,99.16033284994546,99.09393154548928,99.27460334298529,99.16242011910585,98.99369051138062
2023-04-13,99.1553848986595,99.16376188311237,0.02456825826232825,99.16029783085138,99.09393154548928,99.27460334298529,99.16066131399425,98.9952603598008
2023-04-14,99.14454814657132,99.16044418219256,0.025487356727644857,99.16184896379816,99.09393154548928,99.27460334298529,99.15663302213852,98.99669581928899
2023-04-15,99.162609899064,99.15854103796774,0.024620787529079795,99.16317044306307,99.09393154548928,99.27460334298529,99.15812724136988,98.99827595338208
2023-04-16,99.19429040657728,99.15724284567843,0.021958249495848993,99.16371541609482,99.09393154548928,99.27460334298529,99.16716803267173,99.00012514633674
2023-04-17,99.13203296842632,99.1585170270815,0.019800516781520568,99.16266624604224,99.09393154548928,99.27460334298529,99.15838426661037,99.00135792972077
2023-04-18,99.21749584039249,99.1654705962417,0.029961724038170424,99.16603809541445,99.09393154548928,99.27460334298529,99.17316216005591,99.00335920667142
2023-04-19,99.16540941058366,99.16739593861065,0.029374000340353368,99.16703098224502,99.09393154548928,99.27460334298529,99.17122397268786,99.00484590578988
2023-04-20,99.16575581323931,99.16887749783633,0.02892533832219846,99.1652187117933,99.09393154548928,99.27460334298529,99.16985693282572,99.00630872313033
2023-04-21,99.09482945016246,99.16177482692079,0.039912637252534605,99.16201317612924,99.09393154548928,99.27460334298529,99.1511000621599,99.00710620715765
2023-04-22,99.15812919421438,99.16113472622798,0.03993293725064063,99.16187333996793,99.09393154548928,99.27460334298529,99.15285734517352,99.00845462668494
2023-04-23,99.1620308542142,99.15652621874754,0.037239478116517476,99.16193859522208,99.09393154548928,99.27460334298529,99.15515072243367,99.0098137083445
2023-04-24,99.15135091333183,99.15928592516262,0.03581020571640931,99.16118163743609,99.09393154548928,99.27460334298529,99.15420077015821,99.01105526277419
2023-04-25,99.17604999460471,99.15336509005007,0.02689941379439003,99.16039109789253,99.09393154548928,99.27460334298529,99.15966307626984,99.01248999957272
2023-04-26,99.20776476789466,99.15941585538022,0.03391029278307995,99.1606696204883,99.09393154548928,99.27460334298529,99.17168849917604,99.01417340274791
2023-04-27,99.07521442963238,99.1464813720078,0.04614835994077695,99.15684571088421,99.07521442963238,99.27460334298529,99.14756998179013,99.01469512092642
2023-04-28,99.1812235634261,99.15882338818832,0.041333699007320285,99.15716303798959,99.07521442963238,99.27460334298529,99.15598337719912,99.0161063789137
2023-04-29,99.17339281520603,99.16100390547284,0.04169202911572803,99.15708971248964,99.07521442963238,99.27460334298529,99.16033573670084,99.01742811367247
2023-04-30,99.11841084179883,99.15477247512779,0.04466663768243992,99.15692254543896,99.07521442963238,99.27460334298529,99.14985451297534,99.01826963640684
2023-05-01,99.08757924416761,99.14566223667576,0.05146665460972832,99.15637519302982,99.07521442963238,99.27460334298529,99.1342856957734,99.01884244308255
2023-05-02,99.06098243113536,99.129224013323,0.05809280871408938,99.155276889218,99.06098243113536,99.27460334298529,99.1159598796139,99.01918785282069
2023-05-03,99.10802656209587,99.1149756982089,0.04674082257594493,99.15375063931333,99.06098243113536,99.27460334298529,99.11397655023438,99.01991011874976
2023-05-04,99.1325416118021,99.1231652956617,0.043524597005470886,99.15377977387811,99.06098243113536,99.27460334298529,99.11861781562631,99.02081843724213
2023-05-05,99.02203778815766,99.10042447062335,0.04933277767897351,99.150421449049,99.02203778815766,99.27460334298529,99.09447280875915,99.02082819204945
2023-05-06,99.10364725443871,99.09046081908517,0.03784491221133791,99.14472291276412,99.02203778815766,99.21749584039249,99.09676642017905,99.02148548619539
2023-05-07,99.10482707149524,99.08852028047036,0.0364971457548631,99.14262474671364,99.02203778815766,99.21749584039249,99.0987815830081,99.0221417191505
2023-05-08,99.07911399220993,99.08731095876213,0.03667334496621873,99.1393974828327,99.02203778815766,99.21749584039249,99.09386468530856,99.02258681503379
2023-05-09,99.03584539895843,99.08371995416542,0.040691626220652546,99.13381307104459,99.02203778815766,99.21749584039249,99.07935986372104,99.02268959475413
2023-05-10,99.05650636032038,99.07635992534036,0.04021904399167595,99.1315928264351,99.02203778815766,99.21749584039249,99.07364648787087,99.02294972372003
2023-05-11,98.99821954079242,99.05717105805324,0.040982676028843444,99.12590611591914,98.99821954079242,99.21749584039249,99.05478975110127,99.02276094369768
2023-05-12,99.09193861142614,99.06715688994875,0.03948395591961646,99.1239063358333,98.99821954079242,99.21749584039249,99.0640769661825,99.02328501693805
2023-05-13,98.92765151822498,99.0420146419182,0.06199350804365602,99.11631522315217,98.92765151822498,99.21749584039249,99.02997060419312,99.02256596807554
2023-05-14,98.98480475404378,99.02486859656801,0.058207720135927274,99.11099044340123,98.92765151822498,99.21749584039249,99.0186791416558,99.02228416797082
2023-05-15,98.99870097411987,99.01338102255514,0.05345911696469682,99.10552681256978,98.92765151822498,99.21749584039249,99.01368459977182,99.02210947764601
2023-05-16,99.02051750959654,99.01119132407486,0.05269405549005448,99.0997343826704,98.92765151822498,99.21749584039249,99.01539282722801,99.02209777199857
2023-05-17,99.01860690592004,99.0057771163034,0.04908550995890937,99.0959535139202,98.92765151822498,99.21749584039249,99.01619634690103,99.02207229122429
2023-05-18,99.05976841810735,99.01456981306266,0.05287262498422074,99.09069593317737,98.92765151822498,99.20776476789466,99.02708936470262,99.02234545156402
2023-05-19,98.9994982000428,99.00136404000791,0.04040124235163084,99.08516555949267,98.92765151822498,99.20776476789466,99.02019157353767,99.02218108284805
2023-05-20,98.9536514562917,99.00507831687459,0.033015012015020044,99.07809541426109,98.92765151822498,99.20776476789466,99.00355654422619,99.0216915855155
2023-05-21,98.9783644087006,99.00415826753985,0.03375558278452318,99.07421324621235,98.92765151822498,99.20776476789466,98.99725851034479,99.02138430057354
2023-05-22,99.00231827126481,99.00467502427485,0.03368573013135524,99.0690195487807,98.92765151822498,99.20776476789466,98.99852345057481,99.02125003276151
2023-05-23,98.9054455285233,98.9882361698358,0.04918032707286134,99.060466704591,98.9054455285233,99.20776476789466,98.97525397006194,99.02044021105355
2023-05-24,98.92428955026325,98.97476226188483,0.05229434737159586,99.05289799248871,98.9054455285233,99.20776476789466,98.96251286511227,99.0197724981314
2023-05-25,98.9545663414097,98.95973339378517,0.036535263959959076,99.04551520404888,98.9054455285233,99.20776476789466,98.96052623418663,99.01932280049883
2023-05-26,99.04597821178503,98.96637339546263,0.047534644444736034,99.04012231884523,98.9054455285233,99.1812235634261,98.98188922858624,99.019505371809
2023-05-27,98.96181631300273,98.96753980356421,0.04726988160937437,99.03634238162424,98.9054455285233,99.1812235634261,98.97687099969036,99.0191129292321
2023-05-28,98.92794459455794,98.9603369729724,0.049149590307447075,99.02789974932863,98.9054455285233,99.17339281520603,98.96463939840726,99.01849692697078
2023-05-29,98.90962241252213,98.94709470743773,0.048435743386225645,99.0191074025725,98.9054455285233,99.1325416118021,98.95088515193598,99.01776622553153
2023-05-30,98.93742928365498,98.9516638153137,0.04525622702906119,99.01307468396772,98.9054455285233,99.1325416118021,98.94752118486574,99.01723064591901
2023-05-31,98.96631095076015,98.95766687252753,0.04378296439594739,99.00903240752079,98.9054455285233,99.1325416118021,98.95221862633935,99.01689342939478
2023-06-01,98.90792417382696,98.95100370572997,0.04770678859132463,99.00393046561052,98.9054455285233,99.1325416118021,98.94114501321125,99.01617652639763
2023-06-02,98.87885199912053,98.9271285324922,0.03122811434299026,98.99629131351134,98.87885199912053,99.1325416118021,98.92557175968858,99.01527898046773
2023-06-03,98.96550202167735,98.92765506230286,0.03193355777370408,98.99072332717384,98.87885199912053,99.10482707149524,98.93555432518578,99.01495575346259
2023-06-04,98.94156687326064,98.92960110211753,0.03236628346235868,98.98804096334395,98.87885199912053,99.10482707149524,98.93705746220449,99.01448227681612
2023-06-05,98.92769986317795,98.93218359506837,0.031206942640117967,98.98217605030192,98.87885199912053,99.10482707149524,98.93471806244786,99.01392597929281
2023-06-06,98.8707554091689,98.92265875585606,0.038630916922580597,98.97437366155769,98.8707554091689,99.09193861142614,98.91872739912812,99.01301406483341
2023-06-07,98.89328099178492,98.91222590457389,0.034519836457763055,98.9681792282102,98.8707554091689,99.09193861142614,98.91236579729232,99.01225626057361
2023-06-08,98.95903461900026,98.91952739674151,0.038620122125942645,98.96561886887827,98.8707554091689,99.09193861142614,98.92403300271931,99.01192153326812
2023-06-09,98.85440152397945,98.91603447172135,0.0436855633155045,98.95888204100024,98.85440152397945,99.09193861142614,98.90662513303435,99.01093703321007
2023-06-10,98.84117158392104,98.89827298061331,0.04546003768814896,98.95364710910454,98.84117158392104,99.09193861142614,98.89026174575604,99.00988258942566
2023-06-11,98.81378162675045,98.88001794539755,0.05054930550392933,98.94437520961534,98.81378162675045,99.05976841810735,98.87114171600464,99.00867208965606
2023-06-12,98.78163255356439,98.85915118688135,0.057285196586491165,98.93950791079331,98.78163255356439,99.05976841810735,98.84876442539459,99.00727920906655
2023-06-13,98.80939217699397,98.85038501085636,0.05985112458298398,98.93366082489165,98.78163255356439,99.05976841810735,98.83892136329445,99.0060725808222
2023-06-14,98.81162188031307,98.83871942350322,0.05802708605288093,98.92742485509808,98.78163255356439,99.05976841810735,98.83209649254911,99.0048940917282
2023-06-15,98.89049016230514,98.82892735826105,0.03590758422997105,98.9230906101884,98.78163255356439,99.05976841810735,98.84669490998813,99.00420491143046
2023-06-16,98.82294154461522,98.82443307549475,0.03411166573247952,98.91656843147823,98.78163255356439,99.05976841810735,98.8407565686449,99.00311950204834
2023-06-17,98.76779822823002,98.81395116753889,0.03902962535875189,98.90683609181565,98.76779822823002,99.04597821178503,98.82251698354119,99.00171878018038
2023-06-18,98.802801366243,98.81238255889498,0.03925755877785846,98.90027953068899,98.76779822823002,99.04597821178503,98.81758807921665,99.0005417540624
2023-06-19,98.8317616383217,98.81954385671744,0.037233345523562,98.89621653675664,98.76779822823002,99.04597821178503,98.82113146899292,98.99954892985215
2023-06-20,98.80111058159426,98.81836077166034,0.037737830957043826,98.8903080758531,98.76779822823002,99.04597821178503,98.81612624714326,98.99838847167523
2023-06-21,98.7202332762765,98.80530525679798,0.053127724600752546,98.88090524268682,98.7202332762765,99.04597821178503,98.79215300442658,98.99677129030663
2023-06-22,98.79128252682038,98.79113273744302,0.0375709937389921,98.87709980929672,98.7202332762765,99.04597821178503,98.79193538502504,98.9955834939859
2023-06-23,98.7793781911231,98.78490940122985,0.034939798638338355,98.87226943065872,98.7202332762765,99.04597821178503,98.78879608654957,98.99434093477404
2023-06-24,98.79974048055509,98.78947258013343,0.034414501870348314,98.86710856863024,98.7202332762765,99.04597821178503,98.79153218505095,98.99322893217851
2023-06-25,98.78279845238148,98.78661502101036,0.033950639579165644,98.85833590998345,98.7202332762765,98.96631095076015,98.7893487518836,98.99203330445239
2023-06-26,98.77246060129474,98.77814344429223,0.0276153122536391,98.85202405292652,98.7202332762765,98.96631095076015,98.78512671423638,98.99079278070573
2023-06-27,98.66499053663419,98.75869772358364,0.048656571265139704,98.8432589176624,98.66499053663419,98.96631095076015,98.75509266983585,98.98896243101994
2023-06-28,98.75077338005674,98.76306059555225,0.04592532074768299,98.83796394991356,98.66499053663419,98.96631095076015,98.75401284739108,98.98763176593076
2023-06-29,98.71563946283361,98.75225444355412,0.04706323138685659,98.83057095588619,98.66499053663419,98.96631095076015,98.74441950125171,98.9861206975802
2023-06-30,98.64925243076055,98.73366504921663,0.05879972275435323,98.82000233855287,98.64925243076055,98.96550202167735,98.72062773362893,98.98425954693481
2023-07-01,98.70477062205273,98.72009792657343,0.05151844645818584,98.81323055349371,98.64925243076055,98.96550202167735,98.71666345573489,98.98272389350137
2023-07-02,98.72370094714486,98.71165542582534,0.04379421012198384,98.80805885176119,98.64925243076055,98.96550202167735,98.71842282858739,98.98130846756501
2023-07-03,98.61489685011577,98.68914631851406,0.04765488828909535,98.79637201270913,98.61489685011577,98.95903461900026,98.69254133396949,98.97931710007887
2023-07-04,98.62940632286052,98.68406285940354,0.05232973127811107,98.78596666102914,98.61489685011577,98.95903461900026,98.67675758119225,98.9774256904723
2023-07-05,98.56753690582664,98.65788622022782,0.05882444768867313,98.77396122911743,98.56753690582664,98.95903461900026,98.64945241235085,98.97522198732904
2023-07-06,98.6484569197016,98.6482887140661,0.05302606855834346,98.76655127946852,98.56753690582664,98.95903461900026,98.64920353918855,98.97347458055029
2023-07-07,98.71109234965682,98.65712298819413,0.058120049292370246,98.76047832473091,98.56753690582664,98.95903461900026,98.66467574180562,98.97207893038595
2023-07-08,98.62043150046541,98.64507454225308,0.05526821523375568,98.74919155411308,98.56753690582664,98.89049016230514,98.65361468147057,98.97021836197366
2023-07-09,98.65287670913182,98.63495679396553,0.04376001626231914,98.74247406028482,98.56753690582664,98.89049016230514,98.65343018838588,98.96854814274819
2023-07-10,98.51934806207824,98.62130696710301,0.062113320186261034,98.73174660955672,98.51934806207824,98.89049016230514,98.61990965680897,98.9661963098651
2023-07-11,98.54845705799937,98.60974278640856,0.06764340942785978,98.72290245726504,98.51934806207824,98.89049016230514,98.60204650710658,98.96402058459496
2023-07-12,98.61888348891456,98.61707801256397,0.06503763310768688,98.71747748844338,98.51934806207824,98.89049016230514,98.60625575255858,98.96223230948782
2023-07-13,98.59661401385809,98.60967188315776,0.06380902036795968,98.7103848830055,98.51934806207824,98.89049016230514,98.60384531788347,98.96034767909798
2023-07-14,98.55904366321602,98.58795064223764,0.047265149179435896,98.70196560910227,98.51934806207824,98.89049016230514,98.59264490421661,98.95828970978576
2023-07-15,98.51906381455348,98.57346954425023,0.05103338686006067,98.68958473084389,98.51906381455348,98.8317616383217,98.57424963180084,98.9560487613407
2023-07-16,98.4822326182692,98.54909181698413,0.04740816239103104,98.67822776663235,98.4822326182692,98.8317616383217,98.55124537841793,98.95364360325404
2023-07-17,98.4936591987033,98.54542197935915,0.05095588520798618,98.66908979898146,98.4822326182692,98.8317616383217,98.53684883348927,98.9513204496957
2023-07-18,98.56880705209001,98.5483291213721,0.05173248983225791,98.6612899885097,98.4822326182692,98.8317616383217,98.54483838813947,98.94939827181828
2023-07-19,98.45841739368298,98.52540539348186,0.05080226687772671,98.64884518035505,98.45841739368298,98.80111058159426,98.52323313952535,98.94694336742761
2023-07-20,98.52302825194216,98.5148931417796,0.04009707606660171,98.63957576936667,98.45841739368298,98.79974048055509,98.52318191762956,98.9448343370023
2023-07-21,98.54131810212293,98.51236091876629,0.037306786618656954,98.63361193022821,98.45841739368298,98.79974048055509,98.52771596375291,98.94283673187913
